Serial/Lot Number;Product;Ownership;Integration Source ID Account;Account;Location WM;Location;Warranty Start Date;Status;Región;Modelo 3
370011179;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011183;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011185;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Inactive;Tarragona;CC  
370011187;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011192;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011193;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011194;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011195;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011202;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011203;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011205;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011206;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011209;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011210;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011214;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011215;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Inactive;Tarragona;CC  
370011218;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011220;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011223;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011224;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Inactive;Tarragona;CC  
370011227;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011235;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011237;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011238;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011239;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011241;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011307;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011308;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011309;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011310;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011311;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011312;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011313;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011314;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011315;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011316;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011317;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011318;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011319;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011320;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011321;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011322;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011448;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011449;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011450;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370011451;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370030237;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
370058935;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372016924;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372017162;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372017164;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372017179;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372017202;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372017216;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069333;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069334;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069335;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069336;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069338;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069341;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069345;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069349;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069350;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069351;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069352;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069353;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069355;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069357;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069358;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069363;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069367;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069370;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069373;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069375;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069377;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069378;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069380;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069383;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069386;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069387;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069388;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069389;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069391;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069392;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069394;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069395;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069396;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069397;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069398;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372069399;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088731;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088733;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088734;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088735;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088736;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088737;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088738;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088739;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088740;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372088741;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372093584;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372093665;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097120;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097121;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097122;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097123;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097133;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
372097145;8003TIG03-G - ALARIS CC-G PLUS SYRINGE PUMP;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;CC  
700000235;8007ENT01 - Alaris Enteral Plus Syringe Pump MK4;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;Enteral
800006413;800TIG2ESD1 - ALARIS GW 800 SPANISH DEDIC;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;GW
800006414;800TIG2ESD1 - ALARIS GW 800 SPANISH DEDIC;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;GW
800006417;800TIG2ESD1 - ALARIS GW 800 SPANISH DEDIC;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;GW
800006934;800TIG2ESD1 - ALARIS GW 800 SPANISH DEDIC;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;GW
294740001;80203UNS02-50 - ALARIS GATEWAY WORKSTATION;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;AGW
294740002;80203UNS02-50 - ALARIS GATEWAY WORKSTATION;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;AGW
294740003;80203UNS02-50 - ALARIS GATEWAY WORKSTATION;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Inactive;Tarragona;AGW
294740004;80203UNS02-50 - ALARIS GATEWAY WORKSTATION;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Inactive;Tarragona;AGW
294740005;80203UNS02-50 - ALARIS GATEWAY WORKSTATION;BD;150205100-001;HOSPITAL JOAN XXIII;150205100-002;HOSPITAL JOAN XXIII;;Installed;Tarragona;AGW
